id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Private_room,Entire_home/apt
5551,40.76551,-73.92904,2,23,3.5,1,265,0,1
5552,40.79578,-73.93398,5,2,0.18,2,1,0,1
5553,40.68234,-73.97677,6,0,0.0,1,44,1,0
5554,40.76514,-73.98058,1,9,0.2,1,0,1,0
5555,40.7606,-73.97180999999998,1,3,0.07,1,0,1,0
5556,40.72853,-73.98472,2,55,3.06,2,25,1,0
5557,40.75903,-73.96669,7,0,0.0,1,134,0,1
5558,40.77672000000001,-73.94697,30,9,0.25,10,220,1,0
5559,40.70068,-73.91008000000002,6,2,0.13,1,0,0,1
5560,40.68632,-73.91793,3,70,1.59,3,25,1,0
5561,40.65673,-73.96058000000002,4,4,0.18,1,0,0,1
5562,40.75598,-73.96664,3,4,0.13,1,0,0,1
5563,40.68537,-73.95894,28,2,0.11,1,177,0,1
5564,40.69691,-73.96713000000003,1,8,0.1,1,83,1,0
5565,40.72858,-73.99951,1,20,0.33,1,0,0,1
5566,40.68571,-73.95708,4,4,0.12,1,0,1,0
5567,40.67705,-73.94925,3,225,2.27,4,315,0,1
5568,40.7612,-73.8214,1,104,4.44,1,90,0,1
5569,40.69175,-73.93504,4,113,2.87,2,287,0,1
5570,40.8,-73.96025999999998,5,6,3.1,1,136,0,1
5571,40.80134,-73.96897,1,19,4.45,1,65,0,1
5572,40.76443,-73.97478000000002,1,0,0.0,14,336,1,0
5573,40.70455,-73.81528,1,0,0.0,18,309,1,0
5574,40.67387,-73.93944,4,1,0.33,2,311,1,0
5575,40.66202,-73.96195,16,0,0.0,1,0,0,1
5576,40.67679,-73.96661,3,36,1.06,1,89,0,1
5577,40.73731,-74.00929000000002,25,0,0.0,2,73,0,1
5578,40.66782,-73.92969000000002,1,1,0.02,1,0,1,0
5579,40.72592,-73.97991,3,42,0.69,2,34,0,1
5580,40.70725,-73.94187,2,0,0.0,1,0,1,0
5581,40.68309,-73.92909,3,64,1.26,1,132,0,1
5582,40.77259,-73.95647,3,47,0.95,1,0,0,1
5583,40.74741,-73.88149,1,92,3.7,3,166,1,0
5584,40.70778,-73.94953000000002,4,7,0.14,1,0,0,1
5585,40.71727,-74.0004,2,3,1.23,2,50,1,0
5586,40.71027,-73.9468,3,29,2.6,2,44,1,0
5587,40.74694,-74.0013,2,3,3.0,1,2,0,1
5588,40.69079,-73.93715999999998,1,38,1.58,2,218,1,0
5589,40.73202,-73.98765999999998,5,0,0.0,1,0,0,1
5590,40.72858,-73.99141,1,4,0.47,33,179,0,1
5591,40.78837,-73.96821,2,33,3.14,2,262,0,1
5592,40.6966,-73.91934,3,2,1.05,1,189,1,0
5593,40.64349,-74.02346999999997,14,2,0.24,1,184,0,1
5594,40.78986,-73.94783000000002,14,0,0.0,1,319,1,0
5595,40.70006,-73.95388,2,167,5.14,3,21,1,0
5596,40.64196,-73.97466999999997,1,95,6.97,2,261,1,0
5597,40.73792,-73.89201,1,0,0.0,1,177,1,0
5598,40.72824,-73.97824,1,198,5.63,1,21,0,1
5599,40.72595,-73.95298000000003,29,22,0.23,1,335,0,1
5600,40.71053,-73.96261,2,14,2.27,2,279,0,1
5601,40.68091,-73.9766,2,1,0.02,1,0,0,1
5602,40.72475,-73.94889,1,0,0.0,1,0,1,0
5603,40.75362,-73.97332,3,1,0.03,12,365,1,0
5604,40.7001,-73.93009,7,2,0.09,1,0,1,0
5605,40.65503,-73.97774,2,17,0.86,1,1,0,1
5606,40.7246,-73.97686999999998,4,20,1.69,1,10,1,0
5607,40.78693,-73.97558000000002,30,1,0.04,1,188,0,1
5608,40725.0,-73.94633,1,10,0.32,1,0,1,0
5609,40.71292,-73.99819000000002,2,0,0.0,1,89,1,0
5610,40.66277,-73.76335999999998,1,2,2.0,6,365,1,0
5611,40.67453,-73.94164,1,10,2.75,1,47,1,0
5612,40.76561,-73.9248,2,53,1.33,1,39,1,0
5613,40.67388,-73.96709,3,13,0.99,1,2,0,1
5614,40.82248,-73.94891,1,289,6.46,1,217,0,1
5615,40.67305,-73.92279,7,0,0.0,3,44,1,0
5616,40.71717,-73.99815,2,26,2.8,1,267,0,1
5617,40.67941,-74.0124,1,0,0.0,1,0,0,1
5618,40.72704,-74.00558000000002,3,10,0.21,1,0,0,1
5619,40.77922,-73.90861,3,49,3.68,1,11,1,0
5620,40.73802,-73.9009,31,0,0.0,1,322,0,1
5621,40.7016,-73.91868000000002,5,6,0.1,1,0,0,1
5622,40.63447,-74.02455,1,213,6.55,1,314,0,1
5623,40.76232,-73.99285,7,1,0.06,1,99,1,0
5624,40.69158,-73.93776,3,75,2.59,1,36,0,1
5625,40.64495,-73.95896,5,1,0.34,1,0,0,1
5626,40.74128,-73.98428,7,10,0.18,1,331,1,0
5627,40.72928,-74.00135,4,3,0.05,1,0,1,0
5628,40.74081,-74.00296,1,1,0.02,1,0,0,1
5629,40.68726,-73.94176,21,2,0.65,1,250,0,1
5630,40.70903,-74.01401,30,0,0.0,33,351,0,1
5631,40.71647,-73.95971,20,1,0.04,2,0,1,0
5632,40.71778,-74.00452,14,10,10.0,1,0,0,1
5633,40.73514,-73.99954,14,29,0.36,1,0,0,1
5634,40.80292,-73.96692,1,42,1.7,1,0,1,0
5635,40.72732,-73.98056,30,0,0.0,1,0,0,1
5636,40.77936,-73.97874,30,1,0.04,87,342,0,1
5637,40.76279,-73.91767,4,0,0.0,1,0,0,1
5638,40.6826,-73.90411,6,28,0.7,2,298,1,0
5639,40.72984,-73.98588000000002,3,2,0.27,1,45,0,1
5640,40.67879,-73.97438000000002,1,12,0.37,1,0,0,1
5641,40.7134,-73.96306,4,3,2.2,1,6,1,0
5642,40.76487,-73.98470999999998,7,0,0.0,1,0,0,1
5643,40.74318,-73.97916,2,0,0.0,1,254,0,1
5644,40.78046,-73.9784,4,0,0.0,1,0,0,1
5645,40.7709,-73.99181,28,43,0.45,2,258,1,0
5646,40.70455,-74.01008,30,0,0.0,232,185,0,1
5647,40.72376,-73.98623,4,0,0.0,1,141,0,1
5648,40.7518,-73.97074,30,0,0.0,33,365,0,1
5649,40.69512,-73.93705,30,2,0.15,1,0,0,0
5650,40.71199,-73.95581,3,0,0.0,1,0,1,0
5651,40.71838,-73.9563,1,0,0.0,1,0,0,1
5652,40.70618,-73.9534,20,4,0.18,1,0,0,1
5653,40.65986,-73.96163,1,15,0.35,1,0,0,1
5654,40.81344,-73.93454,2,7,0.21,1,32,1,0
5655,40.69751,-73.93581999999998,1,16,6.96,1,57,1,0
5656,40.70782,-74.01066,2,9,2.11,327,346,0,1
5657,40.76413,-73.98431,1,0,0.0,6,290,1,0
5658,40.65554,-73.97932,3,30,4.95,1,43,0,1
5659,40.78525,-73.94178000000002,1,25,0.72,1,0,1,0
5660,40.69498,-73.94237,5,0,0.0,1,0,1,0
5661,40.71329,-73.99602,2,4,0.28,1,0,0,1
5662,40.79074,-73.94232,1,172,7.27,3,0,1,0
5663,40.75971,-73.98979,1,365,5.81,1,174,1,0
5664,40.67253,-73.9223,1,27,3.36,1,339,0,1
5665,40.73038,-73.95548000000002,1,0,0.0,1,0,0,1
5666,40.76197,-73.97561999999998,2,0,0.0,11,173,0,1
5667,40.72097,-73.99605,20,1,0.02,1,0,0,1
5668,40.72283,-73.98356,7,6,0.18,2,0,1,0
5669,40.75673,-73.93609000000002,1,10,0.53,1,211,1,0
5670,40.74443,-73.90885,1,14,3.68,1,288,0,1
5671,40.77877,-73.97872,3,39,0.89,1,0,0,1
5672,40.75654,-73.99425,1,0,0.0,1,180,0,1
5673,40.70704,-73.95522,2,47,1.1,1,54,1,0
5674,40.72727,-73.98272,2,6,0.51,2,0,0,1
5675,40.73186,-74.00329,1,148,1.83,1,295,1,0
5676,40.72181,-73.98946,1,36,6.17,1,10,0,1
5677,40.76039,-73.77419,3,1,0.16,1,0,0,1
5678,40.69558,-73.94697,30,21,2.31,3,365,1,0
5679,40.82359,-73.95508000000002,2,24,3.43,1,120,0,1
5680,40.70072,-73.91359,3,50,3.33,1,85,1,0
5681,40.80481,-73.96375,21,4,0.09,1,0,1,0
5682,40.77054,-73.98344,30,2,0.52,25,313,0,1
5683,40.74838,-73.97695,30,1,0.05,50,365,0,1
5684,40.70649,-74.01208000000003,2,9,2.62,327,271,0,1
5685,40.74863,-73.9488,2,11,1.75,2,303,0,1
5686,40.68252,-73.96664,6,10,0.13,1,0,0,1
5687,40.71351,-73.95116999999998,2,2,0.05,1,0,1,0
5688,40.69585,-73.93094,7,0,0.0,2,0,1,0
5689,40.76921,-73.99239,1,1,0.37,2,0,1,0
5690,40.7149,-73.93983,4,12,0.17,1,365,1,0
5691,40.68548,-73.96625,4,2,0.06,1,0,1,0
5692,40.80921,-73.94001999999998,2,89,3.28,4,249,1,0
5693,40.68111,-73.94683,1,2,1.4,2,23,1,0
5694,40.75735,-73.87845,2,11,0.71,2,179,1,0
5695,40.74027,-73.98061,4,72,1.02,1,122,0,1
5696,40.73486,-73.99843,1,0,0.0,1,363,0,1
5697,40.7179,-73.95702,21,1,0.03,1,0,1,0
5698,40.7064,-73.83327,1,0,0.0,3,363,1,0
5699,40.68937,-73.94991999999998,30,13,1.45,4,357,1,0
5700,40.63953,-73.97214,2,39,0.77,1,245,1,0
5701,40.62467,-73.96406,2,13,0.37,1,0,0,1
5702,40.67532,-73.90890999999998,3,0,0.0,1,73,0,1
5703,40.68318,-73.91682,3,35,1.22,1,0,0,1
5704,40.81535,-73.94713,3,33,1.61,1,1,0,1
5705,40.69925,-73.98266,3,2,0.11,3,96,1,0
5706,40764.0,-73.9587,3,11,0.22,1,0,0,1
5707,40.67065,-73.91643,1,45,0.97,10,158,1,0
5708,40.75976,-73.98761,1,22,7.59,9,283,1,0
5709,40.72401,-73.72901,1,3,0.23,1,365,1,0
5710,40.67324,-73.92501999999998,20,49,1.94,3,204,0,1
5711,40.6475,-74.00786,5,8,1.22,1,0,0,1
5712,40.79131,-73.94344,1,62,1.35,3,257,1,0
5713,40.71081,-73.94238,5,34,0.83,1,0,0,1
5714,40.72292,-73.94618,1,2,0.13,1,0,1,0
5715,40.69209,-73.98499,1,10,0.27,1,0,0,1
5716,40.65093,-73.93269000000002,3,2,1.54,7,245,1,0
5717,40.66858,-73.99083,2,80,2.17,1,0,0,1
5718,40.68961,-73.97780999999998,30,5,0.1,21,278,0,1
5719,40.67104000000001,-73.73006,2,12,0.37,2,355,1,0
5720,40.78689,-73.97314,30,93,1.24,1,284,0,1
5721,40.71645,-73.95194000000002,4,2,2.0,1,71,0,1
5722,40.68392,-73.8693,4,7,2.47,1,136,0,1
5723,40.68122,-73.90399000000002,6,12,0.96,2,207,1,0
5724,40.69979,-73.92260999999998,4,132,3.0,2,71,0,1
5725,40.80832,-73.93889,3,58,2.12,1,152,0,1
5726,40.67846,-74.0141,4,2,0.39,1,0,0,1
5727,40.77568,-73.95405,1,20,0.77,1,0,0,1
5728,40.71122,-73.94893,2,87,1.46,1,77,0,1
5729,40.65683,-73.9609,1,2,0.04,1,0,1,0
5730,40.68914,-73.97853,3,16,0.42,1,103,0,1
5731,40.82209,-73.95423000000002,1,0,0.0,1,302,1,0
5732,40.71843,-73.81266,4,6,0.95,2,111,1,0
5733,40.70514,-73.91922,5,47,0.49,1,203,1,0
5734,40.72338,-73.98239000000002,1,1,0.02,2,0,1,0
5735,40.69459000000001,-73.98261,5,2,0.08,1,0,0,1
5736,40.68799,-73.91677,3,73,1.0,8,341,1,0
5737,40.68633,-73.92728000000002,3,15,2.13,1,77,0,1
5738,40.81233,-73.96101,1,1,0.02,1,0,0,1
5739,40.71961,-73.95837,3,105,1.82,2,264,0,1
5740,40.68608,-73914.0,30,1,0.07,26,31,0,1
5741,40.70626,-73.92921,13,3,0.26,1,88,1,0
5742,40.70216,-73.89944,10,1,0.04,1,0,0,1
5743,40.7469,-73.99038,3,3,3.0,1,345,0,1
5744,40.72792000000001,-74.00323,1,88,1.91,1,320,0,1
5745,40.68129,-73.93437,5,4,2.03,1,313,1,0
5746,40.70673,-73.92695,2,134,3.26,1,2,1,0
5747,40.68048,-73.97463,2,0,0.0,1,0,1,0
5748,40.79559,-73.96434,7,0,0.0,1,0,1,0
5749,40.70858,-73.9509,5,0,0.0,1,0,1,0
5750,40.78974,-73.97018,7,15,0.29,2,45,0,1
5751,40.68882,-73.96049000000002,3,38,1.99,1,2,0,1
5752,40.71303,-73.94063,7,2,0.04,1,0,0,1
5753,40.68146,-73.84725999999998,4,38,2.66,4,51,0,1
5754,40.66736,-73.98773,2,141,3.63,1,268,1,0
5755,40.66776,-73957.0,2,10,0.22,2,0,0,1
5756,40.7966,-73.97154,4,8,0.16,1,0,0,1
5757,40.74366,-73.98343,30,0,0.0,1,151,0,1
5758,40.70171,-73.94547,4,2,2.0,1,14,0,1
5759,40.68722,-73.96289,1,54,0.65,4,365,0,1
5760,40.72048,-73.73478,2,4,4.0,2,19,0,1
5761,40.72859,-73.98348,2,32,0.84,1,0,0,1
5762,40.73729,-74.00806999999998,30,7,0.08,1,35,0,1
5763,40.68371,-73.9405,3,20,0.94,1,136,0,1
5764,40.62551,-73.93545,5,4,0.12,1,346,1,0
5765,40663.0,-73.86723,3,28,2.41,1,19,0,1
5766,40.76507,-73.90576999999998,30,32,0.72,1,67,0,1
5767,40.71199,-73.96479000000002,4,1,1.0,1,25,0,1
5768,40.71322,-73.83493,4,11,0.31,1,15,0,1
5769,40.76554,-73.98289,30,0,0.0,121,352,0,1
5770,40.6758,-73.94145999999998,3,6,2.17,4,246,0,1
5771,40.79735,-73.93386,2,80,1.83,4,158,1,0
5772,40.6903,-73.96883000000003,7,1,0.05,1,83,1,0
5773,40.70225,-73.81546,30,0,0.0,1,348,0,1
5774,40.83193,-73.92223,1,29,2.47,2,360,1,0
5775,40.71936,-73.99229,5,22,2.19,1,40,0,1
5776,40.7681,-73.98376999999998,1,0,0.0,1,0,0,1
5777,40.67655,-73.97303000000002,4,4,0.22,1,0,0,1
5778,40.6881,-73.94516,1,0,0.0,1,0,1,0
5779,40.75222,-73.97276,2,0,0.0,4,0,0,1
5780,40.71694,-73.75656,2,16,1.71,2,178,1,0
5781,40.74552,-74.0006,6,6,0.09,1,0,0,1
5782,40.82557,-73.95514,7,9,0.14,2,332,1,0
5783,40.77698,-73.95711999999997,5,3,0.86,4,280,0,1
5784,40.78967,-73.94199,2,7,3.62,1,0,0,1
5785,40.75266,-73.97378,3,1,0.02,1,0,0,1
5786,40.75963,-73.82218,30,0,0.0,15,214,0,1
5787,40.74034,-74.00259,14,11,0.16,3,297,1,0
5788,40.80861,-73.94574,3,123,1.73,3,248,0,1
5789,40.70384,-73.91136999999998,1,11,4.65,3,68,1,0
5790,40.72205,-73.99699,4,16,1.68,1,0,0,1
5791,40.72024,-74.00865999999998,1,25,0.72,1,0,1,0
5792,40.76067000000001,-73.9602,30,11,0.21,34,274,0,1
5793,40.74877,-73977.0,30,2,0.21,50,364,0,1
5794,40.85117,-73.94344,3,66,3.05,1,251,1,0
5795,40.54312,-74.17388000000003,2,7,0.71,1,0,1,0
5796,40.76309000000001,-73.99154,1,10,1.01,1,0,1,0
5797,40.59745,-73.76032,1,61,2.12,2,124,1,0
5798,40.66473,-73.98704000000002,4,14,0.36,2,13,0,1
5799,40.73986,-73.9863,7,3,0.26,1,188,0,1
5800,40.7102,-73.96024,2,0,0.0,1,0,0,1
5801,40.80979,-73.94289,3,2,0.16,2,24,1,0
5802,40.71002,-73.90952,3,14,0.99,1,19,0,1
5803,40.82654,-73.9462,1,10,0.17,1,297,0,1
5804,40.65454,-73.91569,1,187,8.75,1,318,0,1
5805,40.76169,-73.76813,2,17,0.63,1,351,1,0
5806,40.87579,-73.86532,3,1,0.09,1,365,1,0
5807,40.73011,-73.98405,1,13,3.07,1,338,0,1
5808,40.70226,-73.92797,2,27,0.35,1,2,1,0
5809,40.86144,-73.86426999999998,2,95,4.46,1,225,0,1
5810,40.78913,-73.97021,2,7,0.14,1,248,1,0
5811,40.67999,-73.90701,1,3,1.5,6,163,1,0
5812,40.74947,-73.98257,90,3,0.08,39,0,0,1
5813,40.6427,-73.91266,1,20,0.78,4,305,1,0
5814,40.79435,-73.9745,5,7,0.16,1,0,0,1
5815,40.66948,-73.97797,1,6,0.14,1,0,1,0
5816,40.68931,-73.93131,3,9,1.79,4,126,1,0
5817,40.73573,-73.98755,30,5,0.3,1,53,0,1
5818,40.71937,-73.9549,14,1,0.67,1,0,1,0
5819,40.76365,-73.96186999999998,2,7,6.56,1,107,0,1
5820,40.65599,-73.97519,1,19,1.37,2,85,1,0
5821,40.65099,-73.96283000000003,60,46,2.05,1,54,0,1
5822,40.68147,-73.95814,3,36,0.95,1,0,1,0
5823,40.71544,-73.95551999999998,3,24,0.47,1,17,0,1
5824,40.80257,-73.9548,1,0,0.0,1,0,1,0
5825,40.72482,-73.98097,30,100,1.25,1,3,0,1
5826,40.72577,-73.98745,5,166,1.68,2,365,0,1
5827,40.71798,-73.98418000000002,2,17,0.76,1,171,0,1
5828,40.73347,-73.95164,3,2,0.2,1,0,1,0
5829,40.8461,-73.90883000000002,2,14,3.28,1,176,1,0
5830,40.71032,-73.91461,7,0,0.0,1,0,1,0
5831,40.74804,-73.94171999999998,2,8,0.56,1,0,0,1
5832,40.80233,-73.96741999999998,1,8,0.88,4,135,0,1
5833,40.82353,-73.93824000000002,1,0,0.0,1,0,1,0
5834,40.82237,-73.94617,2,6,0.31,3,5,1,0
5835,40.88523,-73.91230999999998,30,0,0.0,1,55,0,1
5836,40.79031,-73.94688000000002,1,12,0.48,2,90,1,0
5837,40.68709000000001,-73.95801,15,3,0.47,11,199,1,0
5838,40.8379,-73.94095,3,119,3.19,1,3,1,0
5839,40.69103,-73.96106,4,7,0.26,2,0,0,1
5840,40.68364,-73.94067,3,0,0.0,2,320,1,0
5841,40.68532,-73.92429,1,14,0.2,2,283,1,0
5842,40.76081,-73.93163,20,52,0.75,1,182,1,0
5843,40.75292,-73.96386,5,16,0.84,1,173,0,1
5844,40.68052,-73.92952,2,25,1.55,1,65,0,1
5845,40.71068,-74.00713,5,0,0.0,1,0,0,1
5846,40.7676,-73.98609,5,3,1.76,1,331,1,0
5847,40.73775,-73.97368,15,0,0.0,1,89,1,0
5848,40.7342,-74.00854,2,6,0.12,1,0,0,1
5849,40.72339,-73.99476999999997,5,0,0.0,1,0,1,0
5850,40.68703,-73.97575,3,1,0.05,1,0,1,0
5851,40.68941,-73.98098,3,4,0.63,1,9,0,1
5852,40.73996,-73.99987,3,3,0.16,1,11,0,1
5853,40.80025,-73.95268,2,3,0.23,1,0,1,0
5854,40.82883,-73.88854,4,48,0.98,1,223,0,1
5855,40.71396,-73.99771,2,3,0.21,1,5,0,1
5856,40.67382,-73.96642,4,0,0.0,1,28,0,1
5857,40.70269,-73.81585,1,0,0.0,18,360,1,0
5858,40.82634,-73.95061,1,18,0.75,1,179,1,0
5859,40.80735,-73.94064,9,0,0.0,1,365,0,1
5860,40.70423,-74.01235,2,113,3.21,1,11,0,1
5861,40.75984,-73.99214,1,102,1.84,1,1,1,0
5862,40.71681,-73.95729,5,14,1.12,1,44,0,1
5863,40.67853,-73.97749,5,0,0.0,1,14,0,1
5864,40.68488,-73.92706,1,39,2.87,1,75,0,1
5865,40.81177,-73.95139,3,1,0.05,1,0,0,1
5866,40.71644000000001,-73.9433,2,5,0.16,2,0,1,0
5867,40.6883,-73.90596,2,104,3.09,4,174,1,0
5868,40.80752,-73.96713000000003,7,5,0.14,1,0,0,1
5869,40.74637,-73.94615,2,83,1.65,4,81,1,0
5870,40.74422,-73.90285,3,3,0.23,1,0,1,0
5871,40.71243,-73.96067,2,3,0.17,1,0,0,1
5872,40.77345,-73.98774,10,10,0.44,1,248,1,0
5873,40.80129,-73.96611,4,3,0.08,1,0,0,1
5874,40.70376,-73.93519,2,13,1.01,1,365,0,1
5875,40.69412,-73.91039,3,6,0.27,1,0,0,1
5876,40.65351,-73.93768,30,0,0.0,43,311,1,0
5877,40.69289000000001,-73.96701,4,0,0.0,1,0,0,1
5878,40.72204,-73.99705,2,10,0.29,1,0,1,0
5879,40.69284,-73.94418,3,40,1.99,3,70,1,0
5880,40.70617,-73.90503000000002,15,0,0.0,1,22,0,1
5881,40.63491,-73.91163,2,17,1.23,1,179,0,1
5882,40.74972,-73.99655,3,2,2.0,1,281,0,1
5883,40.74351,-73.92281,3,4,4.0,1,0,1,0
5884,40.68342,-73.92838,3,21,2.55,2,148,1,0
5885,40.68781,-73.91421,3,18,0.45,3,217,0,1
5886,40.69446,-73.92486,2,6,0.25,2,0,1,0
5887,40.68892,-73.90495,2,1,0.06,1,0,1,0
5888,40.75502,-73.93163,4,125,4.29,2,11,1,0
5889,40.81453,-73.94719,5,27,2.95,1,88,0,1
5890,40.73945,-73.99616,4,8,0.18,1,0,0,1
5891,40.67259,-73.95831,2,155,3.17,1,117,1,0
5892,40.76392,-73.98187,1,0,0.0,1,0,0,1
5893,40.71447,-73.99433,15,0,0.0,2,0,1,0
5894,40.80978,-73.94408,14,8,0.7,1,21,0,0
5895,40.68447000000001,-73.96714,1,11,2.64,1,5,1,0
5896,40.68399,-73.96191999999998,5,7,0.16,1,0,0,1
5897,40.8252,-73.95189,1,13,1.58,3,71,1,0
5898,40.80133,-73.96574,4,5,0.1,1,0,1,0
5899,40.76468,-73.98514,7,37,0.65,1,97,0,1
5900,40.82065,-73.95483,5,19,4.45,3,8,1,0
5901,40.68537,-73.94974,30,0,0.0,8,237,1,0
5902,40.68631,-73.93993,4,138,2.21,1,248,0,1
5903,40.69845,-73.8958,30,7,0.27,2,294,1,0
5904,40.75405,-73.99377,1,7,0.27,1,0,1,0
5905,40.68929,-73.93079,1,296,6.37,7,59,1,0
5906,40.67694,-73.94631,3,1,0.04,1,0,1,0
5907,40.76996,-73.9576,2,57,4.44,1,1,0,1
5908,40.68667,-73.9738,2,4,1.64,5,0,0,0
5909,40.80735,-73.95684,2,26,0.64,1,176,0,1
5910,40.70024,-73.92655,2,0,0.0,1,0,1,0
5911,40.69072,-73.92674,3,1,0.05,1,0,0,1
5912,40.7251,-74.00775,2,5,0.26,1,0,0,1
5913,40.74454,-73.97579,30,0,0.0,23,0,0,1
5914,40.72902,-73.98814,6,1,0.02,1,0,0,1
5915,40.71815,-73.95519,14,0,0.0,1,83,0,1
5916,40.70757,-73.94466,2,23,2.18,3,365,1,0
5917,40.70817,-74.00511,1,5,0.17,1,0,1,0
5918,40.73669,-74.00375,3,5,0.1,1,0,0,1
5919,40.70811,-73.9326,4,3,0.12,1,0,1,0
5920,40.79485,-73.96243,28,0,0.0,3,337,1,0
5921,40.72064,-73.99605,28,19,0.25,1,267,0,1
5922,40.7786,-73.95208000000002,30,1,1.0,33,311,0,1
5923,40.82375,-73.94381,1,4,0.99,1,56,1,0
5924,40.69467,-73.9501,5,20,0.38,1,52,1,0
5925,40.74295,-73.87812,2,0,0.0,1,358,1,0
5926,40.81561,-73.93692,3,9,0.78,1,0,0,1
5927,40.66975,-73.92878,1,2,2.0,1,325,1,0
5928,40.79194,-73.96913,30,28,0.45,3,0,0,1
5929,40.76233,-73.98706999999997,31,0,0.0,5,322,0,1
5930,40.81251,-73.95411999999997,7,0,0.0,1,0,1,0
5931,40.68527,-73.9657,7,2,0.34,2,0,1,0
5932,40.71743,-73.99372,6,72,1.57,2,200,1,0
5933,40.69058,-73.91303,7,0,0.0,1,0,1,0
5934,40.7947,-73.94115,1,0,0.0,1,0,0,1
5935,40.72508,-73.94698000000002,1,2,0.11,1,0,0,1
5936,40.7436,-73.9768,1,12,6.21,1,220,0,1
5937,40.77469,-73.96327,2,3,0.09,1,88,0,1
5938,40.76605,-73.92425,14,2,0.32,1,341,0,1
5939,40.74016,-73.98735,5,4,0.24,2,69,0,1
5940,40.80109,-73.94364,1,0,0.0,2,26,1,0
5941,40.77773,-73.97764000000002,1,1,0.02,1,0,1,0
5942,40.6011,-74.0783,2,0,0.0,4,82,0,0
5943,40.65441,-73.95024000000002,1,25,5.0,1,5,1,0
5944,40.81884,-73.94579,3,4,0.15,1,87,1,0
5945,40.71269,-73.98713000000002,2,10,0.58,1,6,0,1
5946,40.78757,-73.95089,2,98,5.19,1,103,1,0
5947,40.78096,-73.91282,2,0,0.0,1,0,1,0
5948,40.80185,-73.94515,2,17,5.54,1,47,0,1
5949,40.69319,-73.95473,6,0,0.0,2,67,1,0
5950,40.7984,-73.94776999999998,4,4,0.08,1,0,0,1
5951,40.75123,-73.87993,1,204,5.27,2,0,1,0
5952,40.76126,-73.81443,1,58,6.42,5,75,1,0
5953,40.66415,-73.95169,7,0,0.0,1,0,1,0
5954,40.71159,-73.96581,2,15,2.76,1,0,0,1
5955,40.7694,-73.98736,4,3,0.13,1,0,0,1
5956,40.79372,-73.97431,5,3,0.29,1,89,0,1
5957,40.7492,-73.99847,2,194,3.37,2,178,0,1
5958,40.66356,-73.99368,2,0,0.0,2,29,0,1
5959,40.76978,-73.73915,1,49,1.7,1,247,0,1
5960,40.74832,-73.94197,1,4,0.22,1,0,1,0
5961,40.67802,-73.9614,1,19,1.17,1,362,1,0
5962,40.68322,-73.98968,1,183,2.9,1,197,0,1
5963,40.79376,-73.94679000000002,1,19,0.73,4,115,1,0
5964,40.68676,-73.94593,1,4,2.86,3,0,1,0
5965,40.87188,-73842.0,4,69,2.68,2,119,0,1
5966,40.68618,-73.98836999999997,2,1,0.1,1,0,0,1
5967,40.64167,-73.95465,3,4,0.09,2,0,1,0
5968,40.76356,-73.98772,3,8,1.06,2,23,0,1
5969,40.77481,-73.98144,20,12,0.28,1,23,1,0
5970,40.72707,-73.95681,1,3,0.05,1,0,1,0
5971,40.77273,-73.96344,2,90,2.59,1,134,0,1
5972,40.77216,-73.91252,30,0,0.0,5,234,1,0
5973,40.87039,-73.91611,1,20,0.28,1,0,1,0
5974,40.72696,-73.97433000000002,2,19,0.99,2,303,1,0
5975,40.74991,-73.97261999999998,21,0,0.0,1,0,0,1
5976,40.75664,-73.97191,1,0,0.0,11,179,1,0
5977,40.69182,-73.9436,2,82,3.52,2,0,1,0
5978,40.6898,-73.91835,3,70,2.51,3,170,0,1
5979,40.75203,-73.9361,3,8,0.56,1,0,1,0
5980,40.71382,-73.94164,2,14,0.19,1,0,1,0
5981,40.68062000000001,-73.94418,30,1,0.75,6,284,0,1
5982,40.70788,-73.9426,10,3,0.09,1,0,1,0
5983,40.78354,-73.94699,5,4,0.08,4,0,1,0
5984,40.85361,-73.85018000000002,5,5,0.49,5,365,1,0
5985,40.76039,-73.99028,2,80,2.11,1,212,0,1
5986,40.74496,-73.89534,1,118,6.0,1,320,0,1
5987,40.6802,-73.93436,2,9,2.76,1,22,1,0
5988,40.77018,-73.92108,2,2,2.0,1,22,0,1
5989,40.71417,-73.94463,10,1,0.05,1,0,0,1
5990,40.74636,-73.9783,30,1,0.02,31,125,0,1
5991,40.69499,-73.94921,1,1,0.05,2,0,1,0
5992,40.66008,-73.99684,4,0,0.0,1,12,0,1
5993,40.73526,-74.00476,2,20,1.51,1,79,0,1
5994,40.78886,-73.94324,1,11,0.42,1,0,1,0
5995,40.82862,-73.93831999999998,2,23,2.24,2,16,0,1
5996,40.77671,-73.90543000000002,1,9,1.03,1,2,0,1
5997,40.74362,-73.89158,1,0,0.0,1,5,1,0
5998,40.64802,-73.97095,3,33,0.65,1,90,1,0
5999,40.76851,-73.95506,1,6,0.21,1,7,0,1
6000,40.7641,-73.98803000000002,3,25,0.3,1,0,0,1
6001,40.69115,-73.98465999999998,3,1,0.41,1,31,0,1
6002,40.70098,-73.92674,14,1,0.02,1,0,1,0
6003,40.76097,-73.99973,2,1,1.0,1,45,0,1
6004,40.68724,-73.95837,5,1,0.16,2,189,1,0
